,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
45560,0,0,4.0,220,29,2,2381,800.0,7804
45561,0,0,3.9,42,29,2,1548,300.0,0
45562,0,1,3.6,25,15,9,125,250.0,7805
45563,0,1,4.0,42,29,9,69,400.0,7806
45564,0,1,4.3,895,45,7,26,500.0,7579
45565,1,1,3.9,82,29,2,141,400.0,0
45566,1,1,4.1,76,29,10,26,400.0,0
45567,0,1,4.1,42,45,54,467,400.0,7807
45568,0,0,4.2,255,29,0,473,800.0,0
45569,0,1,4.1,338,29,3,12,800.0,7708
45570,0,1,4.1,142,29,4,1835,750.0,7808
45571,0,1,4.2,743,29,9,50,300.0,7599
45572,1,1,3.8,20,29,4,95,300.0,0
45573,0,1,4.2,217,29,9,198,500.0,0
45574,0,1,4.1,261,29,9,50,300.0,7618
45575,1,1,2.9,544,29,53,2382,600.0,0
45576,1,1,3.6,19,45,12,54,400.0,0
45577,0,1,0.0,0,29,26,43,300.0,7809
45578,0,1,4.0,74,29,9,50,350.0,7682
45580,0,1,3.5,11,29,21,70,100.0,7810
45581,0,1,3.5,137,29,19,509,400.0,7781
45582,0,1,3.9,77,45,29,50,300.0,7811
45584,0,1,3.0,64,45,9,1862,200.0,0
45585,0,1,3.8,103,29,9,125,300.0,0
45586,1,1,3.9,49,29,4,10,200.0,0
45587,1,1,3.9,71,29,13,54,200.0,0
45588,0,1,4.0,56,29,9,125,300.0,7759
45589,0,1,3.5,8,48,9,1880,400.0,7689
45590,0,1,4.1,135,29,29,50,300.0,7787
45592,0,1,2.9,48,29,59,1163,500.0,7566
45593,1,1,3.4,9,15,2,1557,200.0,0
45594,1,1,2.8,119,45,0,1910,450.0,0
45598,1,1,3.5,6,45,12,1912,300.0,0
45599,1,1,4.0,134,29,52,1839,600.0,0
45600,1,1,3.5,24,29,12,54,300.0,0
45601,1,1,3.4,5,29,13,69,300.0,0
45602,1,1,3.7,20,45,10,26,600.0,0
45603,1,1,3.5,11,45,52,1844,400.0,0
45606,1,1,3.5,14,45,9,69,100.0,0
45607,1,1,3.3,4,48,9,70,200.0,0
45608,1,1,3.7,28,29,7,26,350.0,0
45609,1,0,4.6,9300,28,65,1813,1800.0,0
45610,1,0,4.2,597,28,14,1823,3500.0,0
45611,1,0,4.2,522,28,14,221,4000.0,0
45612,0,0,4.3,2037,28,0,269,1000.0,0
45613,1,1,4.0,417,28,17,244,1000.0,0
45614,1,0,3.9,428,28,14,786,2200.0,0
45615,1,0,4.0,427,28,28,1824,1400.0,0
45616,1,0,4.1,312,28,14,5,2000.0,0
45617,0,1,3.9,1627,28,0,68,700.0,7812
45618,1,0,4.3,128,28,14,1960,6000.0,0
45619,1,0,4.2,247,28,14,1958,3500.0,0
45620,1,0,3.9,433,28,79,1959,2400.0,0
45621,0,0,4.1,348,28,42,245,900.0,7813
45622,1,0,4.2,407,28,0,114,1500.0,0
45623,0,1,0.0,0,28,0,783,700.0,7814
45624,0,1,2.8,420,28,0,248,700.0,7815
45625,0,1,3.8,52,28,2,2393,400.0,7816
45626,1,1,3.7,288,28,0,820,450.0,0
45627,0,1,3.8,149,28,0,584,800.0,0
45628,0,1,3.7,449,28,0,85,300.0,7817
45629,1,0,3.5,42,28,0,233,700.0,0
45630,1,1,3.6,14,28,2,71,300.0,0
45631,0,1,3.9,327,28,0,308,600.0,7818
45632,1,1,3.2,19,28,4,294,300.0,0
45633,0,1,3.6,120,28,0,79,550.0,7819
45634,0,1,3.9,644,28,2,38,400.0,7820
45635,1,1,3.4,8,28,21,144,150.0,0
45636,0,1,3.7,399,28,0,36,750.0,7821
45637,1,1,3.2,5,28,0,5,550.0,0
45638,1,0,3.9,172,28,14,1476,1900.0,0
45639,1,1,3.9,109,28,32,244,3000.0,0
45640,1,1,3.8,47,28,32,245,1800.0,0
45641,1,1,3.7,39,28,0,38,700.0,0
45642,1,1,3.8,39,28,8,5,300.0,0
45643,1,1,3.5,23,28,0,206,900.0,0
45644,1,1,2.8,97,28,0,833,500.0,0
45645,1,1,0.0,0,28,24,147,150.0,0
45646,0,1,0.0,0,28,2,85,400.0,0
45647,0,1,0.0,0,28,15,191,250.0,0
45648,1,1,3.6,30,28,0,221,800.0,0
45651,0,1,2.8,34,28,4,18,900.0,7822
45652,0,1,3.9,44,28,2,160,200.0,7823
45653,0,1,3.9,332,28,2,35,400.0,7824
45654,0,1,3.9,37,28,2,53,400.0,7825
45655,0,1,3.9,124,28,2,147,250.0,7826
45656,1,1,3.8,73,28,2,224,400.0,0
45657,0,1,3.2,35,28,2,160,350.0,7827
45658,1,1,3.9,82,28,2,5,150.0,0
45659,1,1,4.0,141,28,2,85,300.0,0
45660,0,1,3.2,6,28,2,367,300.0,7828
45661,0,1,2.8,413,28,2,36,400.0,0
45662,0,1,3.1,47,28,2,29,200.0,0
45663,0,1,3.2,393,28,2,38,400.0,0
45664,0,1,3.6,57,28,2,783,500.0,0
45666,0,1,3.8,139,28,53,1847,700.0,7829
45667,1,1,3.4,17,28,2,96,200.0,0
45668,1,1,3.4,14,28,2,1909,300.0,0
45669,0,1,3.0,167,28,2,35,500.0,7830
45670,0,1,3.9,104,28,2,28,500.0,7831
45671,0,1,3.7,16,28,2,540,300.0,7832
45672,0,1,3.5,42,28,2,1849,400.0,0
45673,0,1,3.4,12,28,2,35,150.0,0
45674,0,1,4.0,52,28,2,325,400.0,0
45675,1,1,3.5,9,28,9,69,400.0,0
45678,1,1,3.4,28,28,2,148,350.0,0
45684,0,1,3.6,12,28,2,3,300.0,7833
45685,1,1,3.6,97,28,2,49,500.0,0
45686,1,1,3.2,7,28,2,515,500.0,0
45687,1,1,2.8,50,28,2,165,400.0,0
45689,1,1,3.3,6,28,2,33,300.0,0
45691,1,1,3.1,6,28,2,233,200.0,0
45692,1,1,3.0,5,28,19,526,600.0,0
45693,1,1,3.2,15,28,2,1275,200.0,0
45695,1,1,0.0,0,28,2,148,400.0,0
45696,0,1,3.1,97,28,2,38,450.0,7834
45698,0,1,3.9,164,28,2,71,250.0,7835
45699,0,1,3.1,4,28,2,35,500.0,7738
45700,1,1,3.2,4,28,2,29,200.0,0
45701,1,1,0.0,0,28,2,5,150.0,0
45702,1,1,0.0,0,28,2,38,150.0,0
45703,0,1,3.9,531,74,0,1249,600.0,0
45704,0,1,3.9,144,48,0,1784,600.0,7836
45705,0,1,3.2,292,48,0,40,850.0,0
45706,0,1,4.0,283,48,0,1878,700.0,0
45707,0,1,3.8,427,48,0,820,500.0,0
45708,0,1,4.0,691,48,0,311,750.0,7837
45709,1,1,4.0,288,48,4,10,500.0,0
45710,0,1,4.0,151,48,0,233,800.0,0
45711,0,1,3.9,652,48,0,31,500.0,0
45712,0,1,3.9,262,48,0,1853,600.0,7838
45713,1,1,0.0,0,48,6,688,200.0,0
45714,0,1,3.2,108,48,0,1861,750.0,0
45715,0,1,3.5,217,74,0,1062,650.0,7839
45716,0,1,3.8,163,48,2,329,400.0,0
45717,1,1,3.7,36,74,0,263,700.0,0
45718,0,1,3.9,234,48,0,1201,600.0,7840
45719,1,1,3.7,45,48,0,33,500.0,0
45720,0,1,3.6,51,48,0,224,450.0,0
45721,0,1,3.0,162,48,2,1954,400.0,0
45722,1,1,3.8,210,74,0,5,700.0,0
45723,0,1,3.5,19,74,15,209,100.0,7841
45724,0,1,3.6,32,48,0,114,800.0,7842
45726,1,1,3.2,8,74,28,160,600.0,0
45727,1,1,3.3,11,74,0,5,600.0,0
45728,0,1,3.2,254,48,0,1271,500.0,0
45729,1,1,3.4,6,74,2,316,400.0,0
45730,1,1,3.4,9,48,24,147,100.0,0
45731,1,1,3.6,22,74,0,38,300.0,0
45732,1,1,3.1,6,48,2,29,200.0,0
45736,1,1,3.6,12,48,4,1845,550.0,0
45738,0,0,3.4,258,48,0,1854,500.0,0
45739,0,1,3.3,584,48,0,1858,600.0,7843
45740,1,1,3.6,80,48,0,473,500.0,0
45741,0,1,4.2,1345,48,2,35,500.0,7844
45742,0,1,4.4,596,74,2,220,800.0,7643
45743,0,1,4.2,253,48,2,813,400.0,7845
45744,0,1,4.1,563,74,2,474,350.0,7846
45745,0,1,4.1,506,48,2,1640,300.0,7847
45746,0,1,4.1,374,48,2,34,150.0,0
45747,0,1,3.9,190,48,2,34,250.0,7848
45748,0,1,3.4,155,48,2,263,200.0,0
45749,0,1,3.7,186,48,2,63,150.0,7849
45750,0,1,3.9,419,48,2,38,200.0,0
45751,0,1,3.8,170,48,2,2387,550.0,7850
45752,0,1,2.9,228,48,23,415,250.0,7795
45753,0,1,3.7,265,48,2,1868,450.0,0
45754,0,1,4.1,60,48,2,221,300.0,0
45755,0,1,3.0,31,74,2,104,200.0,7851
45756,1,1,3.4,6,48,2,627,200.0,0
45757,0,1,3.2,30,48,2,5,200.0,0
45758,0,1,4.0,331,48,2,38,500.0,0
45759,0,1,3.4,161,48,2,71,350.0,7852
45760,0,1,3.5,76,74,2,1857,400.0,0
45761,1,1,3.6,219,48,2,104,150.0,0
45762,0,1,3.7,112,48,2,1877,450.0,7853
45763,1,1,3.7,96,74,2,1956,350.0,0
45764,0,1,3.6,18,74,2,33,200.0,0
45767,0,1,3.3,214,48,13,5,450.0,7854
45768,0,1,3.4,34,48,12,441,300.0,7855
45771,0,1,3.7,133,74,2,1081,500.0,7856
45772,0,1,3.5,62,74,2,63,250.0,7857
45774,0,1,0.0,0,74,2,40,400.0,7858
45775,1,1,3.1,6,74,44,1911,300.0,0
45776,1,1,3.7,38,74,2,549,200.0,0
45777,1,1,3.3,17,74,2,514,150.0,0
45778,1,1,2.9,31,48,2,76,400.0,0
45779,1,1,3.7,70,48,2,568,200.0,0
45780,1,1,3.2,6,74,2,2390,300.0,0
45782,0,1,3.9,122,48,2,34,250.0,7859
45784,1,1,3.2,4,48,2,383,150.0,0
45785,1,1,3.2,7,48,2,47,200.0,0
45786,1,1,3.6,17,74,2,5,500.0,0
45787,1,1,3.1,8,74,2,62,250.0,0
45788,1,1,3.4,5,74,2,3,150.0,0
45789,1,1,2.7,16,48,2,5,200.0,0
45790,0,1,3.8,62,48,2,5,400.0,0
45791,0,1,3.6,181,48,2,1869,350.0,0
45792,0,1,3.1,17,74,2,1899,300.0,7720
45793,1,1,0.0,0,74,2,38,150.0,0
45794,1,0,4.7,7270,29,0,268,1600.0,0
45795,1,1,4.3,548,29,33,1574,1000.0,0
45796,0,1,4.3,328,29,0,989,800.0,0
45797,0,1,4.7,1677,29,0,1863,1500.0,0
45798,0,1,4.4,1909,29,0,744,1800.0,0
45799,1,0,4.2,6998,29,55,270,1400.0,0
45800,1,0,4.4,221,29,33,1918,2000.0,0
45801,0,1,4.6,3823,29,28,844,1200.0,0
45802,0,0,4.4,3439,29,0,261,1500.0,7860
45803,1,0,4.3,3659,29,49,2375,1900.0,0
45804,1,0,4.3,4239,29,33,537,1500.0,0
45805,1,0,4.4,2861,29,33,1801,1500.0,0
45806,0,0,4.8,1785,29,0,1355,1200.0,7861
45807,0,0,4.6,5448,29,0,933,1600.0,7862
45808,1,0,4.6,3173,29,33,1922,1400.0,0
45809,1,0,4.6,4453,29,0,109,1500.0,0
45810,1,0,4.5,980,29,68,1917,2500.0,0
45811,1,0,4.3,962,29,33,1923,1300.0,0
45812,1,0,4.9,246,29,0,2394,1000.0,0
45814,0,0,4.2,3307,29,0,1815,1400.0,0
45815,0,0,4.4,266,29,0,1019,1700.0,0
45816,0,0,4.4,1555,29,0,53,1700.0,0
45817,0,0,4.3,1799,29,0,298,900.0,0
45818,0,0,4.4,1526,29,28,2376,1500.0,0
45819,1,0,4.2,1658,29,0,1925,1500.0,0
45820,0,0,4.1,886,29,0,122,1200.0,7863
45821,1,0,4.2,2946,29,11,1924,1300.0,0
45822,0,1,4.3,3890,29,11,1866,1400.0,7864
45823,1,1,4.1,1100,29,0,132,700.0,0
45824,0,0,4.5,1673,29,0,944,1300.0,7865
45825,0,0,4.4,2580,29,0,946,1600.0,7866
45826,1,0,4.5,769,29,0,109,1000.0,0
45827,0,1,4.3,1332,29,1,15,1000.0,0
45828,0,1,4.3,1240,29,0,2205,1200.0,7867
45829,1,1,4.4,2950,29,0,1926,1100.0,0
45830,0,0,4.4,1262,29,35,1826,1000.0,7868
45831,1,0,4.2,474,45,14,2100,3000.0,0
45832,1,0,4.2,242,29,49,1875,1500.0,0
45833,0,0,3.9,1489,29,0,5,600.0,0
45834,1,1,4.0,2432,29,32,1037,2000.0,0
45835,0,0,4.1,2100,29,0,369,800.0,0
45836,1,0,4.3,2039,45,65,1949,1700.0,0
45837,0,1,4.1,8304,29,0,32,750.0,7869
45838,0,0,4.0,863,29,0,1812,1200.0,0
45839,0,1,3.9,467,45,0,424,600.0,0
45840,1,0,4.0,1230,29,0,1816,800.0,0
45841,1,0,4.2,957,29,28,231,800.0,0
45842,1,0,4.5,117,29,0,1929,1200.0,0
45843,1,0,4.0,1808,45,78,2379,1600.0,0
45844,1,1,4.4,84,29,0,414,800.0,0
45845,0,1,4.5,134,29,4,1827,200.0,7870
45846,1,0,3.8,205,29,28,1413,1000.0,0
45847,1,1,4.1,1699,29,42,2335,1100.0,0
45848,1,1,4.2,823,29,0,820,900.0,0
45849,0,1,4.0,38,29,4,2346,700.0,7871
45850,1,0,4.2,215,29,0,1894,1500.0,0
45851,0,1,4.3,398,29,4,975,700.0,7872
45852,0,0,4.1,1857,29,28,1871,1100.0,7873
45853,1,0,4.1,597,29,17,1930,1300.0,0
45854,0,0,4.0,1431,29,33,1931,1500.0,0
45856,1,0,4.0,739,29,27,472,1500.0,0
45857,0,0,3.9,58,29,2,2378,450.0,7874
45858,1,1,3.8,777,29,0,1369,650.0,0
45859,0,1,4.1,1157,29,1,1832,500.0,7875
45861,0,0,4.3,771,29,3,916,1000.0,7876
45862,1,0,4.0,776,29,48,1421,1000.0,0
45863,1,0,3.9,822,29,17,1076,1800.0,0
45864,1,0,3.7,1118,29,32,480,1500.0,0
45865,1,1,4.2,592,29,4,277,700.0,0
45866,0,0,3.9,1387,29,4,1337,800.0,7563
45867,0,1,4.1,427,29,4,888,650.0,7877
45868,1,0,4.2,1096,29,27,244,1100.0,0
45869,0,0,4.0,1022,29,0,5,1200.0,0
45870,0,0,4.2,98,29,0,233,1200.0,0
45871,0,0,4.2,217,45,0,1820,1500.0,7878
45872,0,0,4.1,537,29,0,1009,800.0,0
45873,0,1,0.0,0,29,4,2380,500.0,0
45874,0,1,4.0,243,29,0,1043,500.0,0
45875,1,0,4.0,988,29,33,1888,1400.0,0
45876,1,0,4.2,326,45,0,1950,1800.0,0
45877,1,0,4.0,244,29,33,1029,1500.0,0
45878,1,1,0.0,0,29,0,1944,1000.0,0
45879,0,0,4.1,147,29,4,987,700.0,7879
45880,1,0,4.1,604,29,32,1052,1800.0,0
45881,1,1,3.5,13,29,33,2395,800.0,0
45882,0,0,4.0,220,29,2,2381,800.0,7880
45883,0,1,3.8,724,29,0,2345,500.0,7881
45884,1,0,3.9,1224,29,11,1940,1200.0,0
45885,1,1,3.9,120,45,28,1821,1700.0,0
45886,1,0,4.2,211,45,17,1088,2000.0,0
45887,1,0,3.9,271,29,27,1939,1300.0,0
45888,1,0,3.9,856,29,32,1936,1600.0,0
45889,0,1,3.7,244,29,0,262,800.0,0
45890,0,1,3.9,682,29,4,905,500.0,7882
45891,1,1,3.3,33,29,0,619,1100.0,0
45892,1,0,3.7,19,29,0,1886,800.0,0
45893,0,1,3.1,22,29,13,371,500.0,7883
45894,0,1,3.9,351,29,0,1891,450.0,0
45895,1,1,3.7,125,29,2,38,300.0,0
45896,0,1,2.9,326,45,0,1822,1000.0,7884
45897,0,0,4.2,255,29,0,473,800.0,0
45898,0,1,3.2,135,29,8,3,300.0,0
45899,0,1,4.1,338,29,3,12,800.0,7885
45900,0,1,4.0,183,29,0,972,600.0,0
45901,0,1,3.5,18,29,2,115,500.0,7886
45902,0,1,0.0,0,45,0,235,500.0,7887
45903,0,1,3.9,553,29,0,261,800.0,0
45904,0,1,3.8,27,29,2,214,200.0,7888
45905,1,1,3.8,20,29,4,95,300.0,0
45906,0,1,4.0,454,29,2,724,300.0,7889
45907,1,0,3.7,289,29,0,5,600.0,0
45908,1,0,4.1,95,45,14,2139,3000.0,0
45909,1,0,3.8,200,29,28,480,1000.0,0
45910,0,1,4.1,366,45,0,1952,600.0,0
45911,0,1,3.8,18,45,4,1842,500.0,7890
45912,0,1,4.3,379,29,9,1830,400.0,7802
45913,0,1,4.1,29,45,2,33,150.0,4502
45914,0,1,3.3,5,29,2,63,200.0,7891
45915,0,0,3.9,56,29,2,945,350.0,7892
45916,0,1,3.6,13,45,21,165,200.0,7893
45918,0,0,3.9,44,29,2,1548,300.0,0
45919,0,1,3.9,307,45,2,921,300.0,7894
45920,0,1,3.7,32,29,2,30,500.0,7895
45921,1,1,3.9,82,29,2,141,400.0,0
45922,1,1,2.4,25,45,17,1906,1000.0,0
45923,1,1,3.9,155,29,4,12,700.0,0
45925,0,1,4.2,581,29,2,952,400.0,7721
45926,0,1,4.0,223,29,2,647,400.0,0
45927,1,1,3.1,91,29,2,1946,200.0,0
45928,0,1,3.6,156,29,2,5,300.0,0
45929,0,1,3.9,249,29,0,53,700.0,0
45930,0,1,3.1,6,29,0,1046,600.0,7896
45931,1,1,3.7,66,45,2,1955,150.0,0
45932,1,1,3.4,4,15,2,33,200.0,0
45933,0,1,4.2,165,29,2,147,600.0,7897
45934,1,1,3.8,21,29,2,1889,400.0,0
45935,1,1,2.9,544,29,53,2382,600.0,0
45936,1,0,3.6,40,29,0,38,700.0,0
45937,0,1,3.5,33,29,2,38,400.0,0
45939,0,1,3.8,85,29,2,2383,300.0,7898
45940,0,1,2.8,97,29,0,349,600.0,0
45941,1,1,4.1,343,45,39,457,400.0,0
45942,1,1,3.7,24,29,2,1947,300.0,0
45943,1,1,3.5,6,45,0,2377,600.0,0
45945,1,1,3.4,6,29,2,1890,400.0,0
45946,0,1,0.0,0,29,2,84,200.0,7899
45947,1,1,2.8,185,29,4,173,500.0,0
45948,0,1,3.7,19,29,0,5,750.0,7900
45949,0,1,3.5,11,75,2,63,400.0,0
45950,0,1,3.3,55,29,2,1856,250.0,7901
45951,1,1,3.7,56,45,0,1421,1800.0,0
45952,1,1,4.0,108,45,17,1953,1300.0,0
45953,0,1,3.4,6,15,2,79,250.0,7902
45954,0,1,3.5,229,29,2,5,350.0,0
45955,0,1,3.6,27,29,2,1879,250.0,0
45956,0,1,3.5,137,29,19,509,400.0,7781
45957,0,1,3.2,129,45,8,1233,400.0,0
45958,0,1,4.0,739,29,2,947,500.0,7706
45959,0,1,3.8,410,29,2,317,350.0,0
45960,1,1,3.5,12,45,0,128,500.0,0
45961,0,1,3.1,14,15,24,147,500.0,7903
45962,0,1,2.5,66,29,2,1268,350.0,7773
45963,0,1,2.4,128,29,4,18,600.0,7565
45964,1,1,3.4,25,45,0,1908,550.0,0
45965,0,1,3.7,16,15,34,5,300.0,0
45966,1,1,3.0,10,45,2,540,500.0,0
45970,0,1,3.2,87,45,2,308,600.0,7904
45971,1,1,2.8,79,45,2,30,300.0,0
45972,0,1,2.4,261,29,2,1792,500.0,7905
45973,1,1,3.4,16,45,2,27,500.0,0
45974,1,1,2.8,119,45,0,1910,450.0,0
45976,1,1,0.0,0,29,0,1039,1400.0,0
45977,1,1,3.0,59,29,4,1840,500.0,0
45979,1,1,3.8,33,29,2,33,200.0,0
45980,1,1,3.8,31,27,22,1943,400.0,0
45981,1,1,2.9,47,45,0,5,250.0,0
45982,1,1,3.4,46,45,0,5,1100.0,0
45983,1,1,4.0,134,29,52,1839,600.0,0
45984,1,1,3.0,28,29,2,63,300.0,0
45985,1,0,4.1,146,45,28,2140,1200.0,0
45986,0,1,3.5,6,45,2,79,200.0,0
45987,1,1,3.6,22,45,0,38,600.0,0
45988,1,1,3.5,11,45,52,1844,400.0,0
45989,1,1,3.5,12,15,4,10,300.0,0
45990,1,1,3.4,8,15,8,128,300.0,0
45991,1,1,2.9,17,45,4,18,150.0,0
45994,0,1,3.7,42,29,2,104,150.0,7906
45998,0,1,3.5,22,29,2,144,200.0,7907
45999,0,1,2.9,48,29,59,1163,500.0,7566
46000,1,1,3.3,4,15,34,1905,300.0,0
46001,1,1,3.6,33,29,2,38,300.0,0
46002,0,1,3.3,11,29,2,33,100.0,7908
46003,0,1,3.3,9,29,2,233,300.0,7909
46004,0,1,3.3,8,45,2,5,400.0,7910
46005,1,1,3.4,9,15,2,1557,200.0,0
46006,1,1,3.5,8,45,2,1957,250.0,0
46007,1,1,3.4,7,29,4,12,600.0,0
46008,1,1,3.1,11,29,17,38,1000.0,0
46017,1,1,3.4,7,45,2,2112,250.0,0
46021,1,1,3.2,4,49,2,221,200.0,0
46023,1,1,3.0,106,15,2,146,500.0,0
46024,1,1,3.1,5,45,34,2396,500.0,0
46025,1,1,3.1,11,29,2,446,250.0,0
46031,1,1,3.4,7,74,2,53,400.0,0
46035,0,1,3.9,929,29,2,532,300.0,7911
46036,0,1,3.5,89,15,2,38,250.0,0
46037,0,1,3.4,94,15,2,473,300.0,7912
46038,1,1,3.9,391,45,2,331,500.0,0
46040,0,1,3.5,10,45,2,1873,200.0,7686
46041,0,1,2.8,53,29,2,38,300.0,0
46042,0,1,3.1,149,45,2,959,200.0,7272
46043,1,1,3.6,36,29,2,473,300.0,0
46044,1,1,3.6,18,45,0,316,600.0,0
46045,0,1,3.2,166,45,2,133,600.0,7913
46046,0,1,2.6,27,29,2,63,500.0,0
46047,1,1,0.0,0,45,2,978,250.0,0
46048,1,1,0.0,0,29,0,1044,2100.0,0
46049,0,1,0.0,0,29,11,1600,1300.0,0
46050,1,0,4.4,2861,29,33,1801,1500.0,0
46051,1,0,4.6,9300,28,65,1813,1800.0,0
46053,1,1,4.0,417,28,17,244,1000.0,0
46054,1,1,3.9,80,28,17,1168,1800.0,0
46055,1,0,3.9,433,28,79,1959,2400.0,0
46056,1,1,3.9,109,28,32,244,3000.0,0
46057,1,1,3.8,47,28,32,245,1800.0,0
46058,1,1,3.2,8,74,28,160,600.0,0
46059,1,0,4.2,6998,29,55,270,1400.0,0
46060,1,0,4.4,221,29,33,1918,2000.0,0
46061,1,0,4.3,3659,29,49,2375,1900.0,0
46062,1,0,4.3,4239,29,33,537,1500.0,0
46063,1,0,4.6,3173,29,33,1922,1400.0,0
46064,1,0,4.3,962,29,33,1923,1300.0,0
46065,1,0,4.6,3173,29,33,1922,1400.0,0
46066,1,0,4.3,962,29,33,1923,1300.0,0
46067,1,0,4.2,2946,29,11,1924,1300.0,0
46068,0,1,4.3,3890,29,11,1866,1400.0,7864
46069,0,1,4.3,1332,29,1,15,1000.0,0
46070,1,0,4.2,242,29,49,1875,1500.0,0
46071,1,1,4.0,2432,29,32,1037,2000.0,0
46072,1,0,4.3,2039,45,65,1949,1700.0,0
46073,1,0,4.0,1808,45,78,2379,1600.0,0
46074,1,1,4.1,1699,29,42,2335,1100.0,0
46075,0,0,4.1,1857,29,28,1871,1100.0,7873
46076,0,0,4.0,1431,29,33,1931,1500.0,0
46077,1,0,4.0,739,29,27,472,1500.0,0
46078,1,0,3.9,822,29,17,1076,1800.0,0
46079,1,0,3.7,1118,29,32,480,1500.0,0
46080,1,0,4.2,1096,29,27,244,1100.0,0
46081,1,0,4.0,988,29,33,1888,1400.0,0
46082,1,0,4.1,604,29,32,1052,1800.0,0
46083,1,0,3.9,1224,29,11,1940,1200.0,0
46084,1,0,3.9,271,29,27,1939,1300.0,0
46085,1,0,3.9,856,29,32,1936,1600.0,0
46086,1,0,3.8,200,29,28,480,1000.0,0
46087,1,1,2.4,25,45,17,1906,1000.0,0
46088,1,1,4.0,108,45,17,1953,1300.0,0
46089,1,1,3.1,11,29,17,38,1000.0,0
46090,1,0,0.0,0,29,33,2397,1600.0,0
46091,0,1,0.0,0,29,11,1600,1300.0,0
46093,1,0,4.1,597,29,17,1930,1300.0,0
46094,1,0,3.8,205,29,28,1413,1000.0,0
46095,1,0,4.6,9300,28,65,1813,1800.0,0
46096,1,1,4.0,417,28,17,244,1000.0,0
46097,1,0,4.0,427,28,28,1824,1400.0,0
46098,1,1,3.9,80,28,17,1168,1800.0,0
46099,0,0,4.1,348,28,42,245,900.0,7813
46100,1,1,3.2,8,74,28,160,600.0,0
46101,1,1,4.3,548,29,33,1574,1000.0,0
46102,1,0,4.2,6998,29,55,270,1400.0,0
46103,1,0,4.4,221,29,33,1918,2000.0,0
46104,0,1,4.6,3823,29,28,844,1200.0,7914
46105,1,0,4.3,4239,29,33,537,1500.0,0
46106,1,0,4.4,2861,29,33,1801,1500.0,0
46107,1,0,4.5,980,29,68,1917,2500.0,0
46108,1,0,4.3,962,29,33,1923,1300.0,0
46109,0,0,4.4,1526,29,28,2376,1500.0,7915
46110,1,0,4.2,2946,29,11,1924,1300.0,0
46111,0,1,4.3,3890,29,11,1866,1400.0,7864
46112,1,0,4.3,2039,45,65,1949,1700.0,0
46113,1,0,4.2,957,29,28,231,800.0,0
46114,1,1,4.1,1699,29,42,2335,1100.0,0
46115,0,0,4.1,1857,29,28,1871,1100.0,7873
46116,0,0,4.0,1431,29,33,1931,1500.0,0
46117,1,0,4.0,739,29,27,472,1500.0,0
46119,1,0,3.9,822,29,17,1076,1800.0,0
46120,1,0,4.2,1096,29,27,244,1100.0,0
46121,1,0,4.0,988,29,33,1888,1400.0,0
46122,1,0,4.0,244,29,33,1029,1500.0,0
46123,1,1,3.5,13,29,33,2395,800.0,0
46124,1,0,3.9,1224,29,11,1940,1200.0,0
46125,1,1,3.9,120,45,28,1821,1700.0,0
46126,1,0,4.2,211,45,17,1088,2000.0,0
46127,1,0,3.9,271,29,27,1939,1300.0,0
46128,1,0,3.8,200,29,28,480,1000.0,0
46130,1,1,2.4,25,45,17,1906,1000.0,0
46131,1,1,4.0,108,45,17,1953,1300.0,0
46132,1,0,4.1,146,45,28,2140,1200.0,0
46133,1,1,3.1,11,29,17,38,1000.0,0
46134,1,0,0.0,0,29,33,2397,1600.0,0
46135,1,1,0.0,0,29,0,1044,2100.0,0
46136,0,1,0.0,0,29,11,1600,1300.0,0
46137,1,0,4.5,1282,65,0,268,1600.0,0
46138,1,0,4.3,859,65,0,2185,800.0,0
46139,1,0,4.0,617,65,68,656,1800.0,0
46140,0,1,4.0,630,65,0,32,750.0,7916
46141,1,0,3.9,621,65,0,122,1000.0,0
46142,1,1,3.7,81,65,0,263,600.0,0
46143,0,0,3.7,57,65,0,2186,900.0,0
46144,0,0,4.3,393,82,3,7,600.0,0
46145,1,0,4.3,965,80,14,206,2000.0,0
46146,1,0,4.5,416,42,0,206,1200.0,0
46147,0,0,4.5,1157,80,0,53,1700.0,7917
46148,0,0,4.3,1102,80,0,2183,1500.0,0
46149,1,0,4.3,1145,80,0,221,1100.0,0
46150,1,0,4.0,569,80,0,221,1000.0,0
46151,1,0,3.7,113,50,0,122,1000.0,0
46152,0,1,3.6,70,50,0,2172,800.0,0
46153,1,1,3.7,55,53,0,206,1400.0,0
46154,1,1,3.5,8,65,4,10,400.0,0
46156,0,1,3.0,20,65,4,18,900.0,0
46157,0,0,4.3,393,82,3,7,600.0,0
46158,1,1,3.7,239,82,3,2398,600.0,0
46159,0,1,3.6,99,82,4,294,500.0,0
46160,1,1,3.3,31,82,5,2399,300.0,0
46161,0,1,4.1,274,80,4,287,600.0,0
46162,0,1,4.1,77,80,4,10,500.0,0
46163,0,1,4.2,289,80,52,2188,700.0,0
46164,0,1,4.2,505,80,4,2187,500.0,0
46165,1,1,3.8,32,80,4,10,600.0,0
46166,1,1,4.0,400,80,4,277,700.0,0
46167,1,1,3.7,21,80,6,21,150.0,0
46168,1,1,3.7,117,80,4,10,350.0,0
46169,0,1,3.2,9,80,51,905,500.0,0
